ID,Type,SubType,Price,NetHabitableSurface(msq),BedroomCount,Province,Locality,Region,PostCode,Floor,RegionCode,BuildingCondition,ConstructionYear,FacadeCount,HasBalcony,HasGarden,KitchenType,Status
10128803,APARTMENT,APARTMENT,209000.0,70.0,1.0,Hainaut,Antoing,Wallonie,7640,1.0,WALLONIE,,,1.0,0.0,0.0,1,0
10128809,APARTMENT,DUPLEX,499000.0,100.0,1.0,Antwerp,Antwerpen,Flanders,2000,4.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,1,0
10128810,HOUSE,HOUSE,199000.0,150.0,3.0,Hainaut,Chapelle-lez-Herlaimont Godarville,Wallonie,7160,2.0,WALLONIE,TO_RENOVATE,,4.0,0.0,1.0,0,0
10128816,HOUSE,TOWN_HOUSE,300000.0,182.0,3.0,Liège,Antheit,Wallonie,4520,2.0,WALLONIE,AS_NEW,,3.0,0.0,1.0,1,0
10128821,APARTMENT,APARTMENT,157500.0,92.0,2.0,East Flanders,Zele,Flanders,9240,2.0,FLANDERS,,1996.0,2.0,0.0,0.0,0,0
10128822,HOUSE,HOUSE,85000.0,120.0,3.0,Hainaut,RONQUIÈRES,Wallonie,7090,2.0,WALLONIE,TO_RENOVATE,,1.0,0.0,0.0,0,0
10128826,HOUSE,HOUSE,230000.0,120.0,2.0,Walloon Brabant,Ittre,Wallonie,1460,2.0,WALLONIE,GOOD,,1.0,0.0,0.0,2,0
10128829,HOUSE,HOUSE,495000.0,278.0,3.0,East Flanders,OVERMERE,Flanders,9290,2.0,FLANDERS,,1885.0,2.0,0.0,1.0,1,0
10128832,APARTMENT,APARTMENT,235000.0,105.0,2.0,Antwerp,Berchem,Flanders,2600,7.0,FLANDERS,,1968.0,1.0,0.0,0.0,1,0
10128833,APARTMENT,APARTMENT,299000.0,50.0,1.0,West Flanders,Oostende,Flanders,8400,3.0,FLANDERS,,,1.0,0.0,0.0,0,0
10128835,APARTMENT,APARTMENT,235000.0,57.0,1.0,Antwerp,Antwerp,Flanders,2060,2.0,FLANDERS,AS_NEW,,2.0,0.0,1.0,3,0
10128836,APARTMENT,APARTMENT,209000.0,55.0,1.0,Antwerp,Antwerp,Flanders,2060,1.0,FLANDERS,AS_NEW,,2.0,0.0,0.0,3,0
10128839,HOUSE,HOUSE,235000.0,135.0,3.0,Antwerp,Willebroek,Flanders,2830,2.0,FLANDERS,GOOD,,2.0,0.0,0.0,1,0
10128841,APARTMENT,APARTMENT,265000.0,133.0,3.0,Brussels,Ganshoren,Brussels,1083,13.0,BRUSSELS,GOOD,1969.0,4.0,0.0,0.0,0,0
10128842,HOUSE,HOUSE,285000.0,115.0,2.0,East Flanders,BEVEREN,Flanders,9120,2.0,FLANDERS,TO_RENOVATE,1949.0,3.0,0.0,0.0,0,0
10128845,HOUSE,HOUSE,245000.0,188.0,3.0,Limburg,Heers,Flanders,3870,2.0,FLANDERS,JUST_RENOVATED,1962.0,2.0,0.0,1.0,1,0
10128846,HOUSE,HOUSE,269000.0,210.0,3.0,East Flanders,Burst,Flanders,9420,2.0,FLANDERS,,1969.0,2.0,0.0,0.0,0,0
10128868,HOUSE,HOUSE,365000.0,252.0,2.0,East Flanders,Kieldrecht,Flanders,9130,2.0,FLANDERS,GOOD,1971.0,3.0,0.0,1.0,0,0
10128869,APARTMENT,APARTMENT,249000.0,110.0,2.0,East Flanders,Zele,Flanders,9240,2.0,FLANDERS,GOOD,2010.0,2.0,0.0,0.0,1,1
10128870,APARTMENT,APARTMENT,469000.0,159.0,2.0,West Flanders,Zwevegem,Flanders,8550,3.0,FLANDERS,AS_NEW,2008.0,4.0,0.0,1.0,1,0
10128871,APARTMENT,GROUND_FLOOR,220000.0,65.0,2.0,Walloon Brabant,OPHEYLISSEM,Wallonie,1357,2.0,WALLONIE,,2022.0,1.0,0.0,0.0,0,1
10128876,HOUSE,HOUSE,130000.0,138.0,4.0,Hainaut,Anderlues,Wallonie,6150,2.0,WALLONIE,TO_RENOVATE,,1.0,0.0,0.0,0,0
10128887,HOUSE,HOUSE,180000.0,124.0,3.0,Liège,Braives,Wallonie,4260,2.0,WALLONIE,TO_RENOVATE,,3.0,0.0,0.0,0,0
10128890,HOUSE,HOUSE,425000.0,196.0,4.0,Liège,Visé,Wallonie,4600,2.0,WALLONIE,AS_NEW,2012.0,3.0,0.0,1.0,1,1
10128892,APARTMENT,APARTMENT,530000.0,142.0,3.0,Brussels,Uccle,Brussels,1180,3.0,BRUSSELS,AS_NEW,1983.0,3.0,0.0,0.0,1,0
10128893,APARTMENT,APARTMENT,198000.0,93.0,2.0,Antwerp,Boom,Flanders,2850,1.0,FLANDERS,GOOD,1999.0,1.0,0.0,0.0,1,0
10128894,HOUSE,HOUSE,180000.0,100.0,4.0,Liège,Esneux,Wallonie,4130,2.0,WALLONIE,TO_BE_DONE_UP,1957.0,3.0,0.0,1.0,2,0
10128895,APARTMENT,APARTMENT,499000.0,263.0,4.0,Brussels,Sint-Jans-Molenbeek,Brussels,1080,2.0,BRUSSELS,TO_BE_DONE_UP,,2.0,0.0,0.0,3,0
10128896,APARTMENT,APARTMENT,499000.0,263.0,4.0,Brussels,Brussels City,Brussels,1000,2.0,BRUSSELS,TO_BE_DONE_UP,,2.0,0.0,0.0,3,0
10128911,HOUSE,HOUSE,235000.0,140.0,3.0,Walloon Brabant,Braine-l'Alleud,Wallonie,1420,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10128918,APARTMENT,APARTMENT,349000.0,90.0,2.0,Antwerp,Antwerp,Flanders,2018,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,1,0
10128919,APARTMENT,APARTMENT,165000.0,64.0,1.0,Brussels,Schaerbeek,Brussels,1030,1.0,BRUSSELS,GOOD,1890.0,2.0,0.0,0.0,0,0
10128922,HOUSE,HOUSE,350000.0,166.0,3.0,Luxembourg,Marche-en-Famenne,Wallonie,6900,2.0,WALLONIE,GOOD,,2.0,0.0,1.0,1,0
10128924,HOUSE,HOUSE,415000.0,160.0,3.0,East Flanders,Aalst,Flanders,9300,2.0,FLANDERS,,1987.0,3.0,0.0,0.0,0,0
10128925,HOUSE,HOUSE,350000.0,244.0,4.0,Luxembourg,Bande,Wallonie,6951,2.0,WALLONIE,GOOD,2005.0,4.0,0.0,1.0,0,0
10128930,APARTMENT,APARTMENT,165000.0,80.0,1.0,East Flanders,Haaltert,Flanders,9450,1.0,FLANDERS,TO_RENOVATE,,2.0,0.0,0.0,2,0
10128935,APARTMENT,APARTMENT,565000.0,217.0,3.0,Antwerp,Wilrijk,Flanders,2610,2.0,FLANDERS,TO_BE_DONE_UP,1958.0,4.0,0.0,0.0,0,0
10128937,HOUSE,HOUSE,415000.0,160.0,3.0,East Flanders,Hofstade,Flanders,9308,2.0,FLANDERS,AS_NEW,1987.0,3.0,0.0,0.0,0,0
10128941,HOUSE,HOUSE,279000.0,150.0,3.0,Flemish Brabant,Galmaarden,Flanders,1570,2.0,FLANDERS,TO_RENOVATE,1958.0,3.0,0.0,0.0,0,0
10128942,HOUSE,HOUSE,80000.0,55.0,1.0,Namur,Hastière,Wallonie,5542,2.0,WALLONIE,GOOD,,4.0,0.0,0.0,1,0
10128945,APARTMENT,APARTMENT,275000.0,105.0,3.0,Antwerp,Schoten (Schoten),Flanders,2900,2.0,FLANDERS,GOOD,1972.0,2.0,0.0,0.0,0,0
10128947,HOUSE,HOUSE,330000.0,262.0,4.0,Luxembourg,Étalle,Wallonie,6740,2.0,WALLONIE,JUST_RENOVATED,1850.0,2.0,0.0,0.0,0,0
10128950,HOUSE,HOUSE,265000.0,105.0,3.0,Namur,Dinant,Wallonie,5500,2.0,WALLONIE,AS_NEW,,3.0,0.0,0.0,0,0
10128954,HOUSE,HOUSE,299000.0,250.0,3.0,Limburg,Heusden-Zolder,Flanders,3550,2.0,FLANDERS,GOOD,1960.0,2.0,0.0,0.0,2,0
10128955,APARTMENT,APARTMENT,129000.0,75.0,2.0,Walloon Brabant,Tubize,Wallonie,1480,3.0,WALLONIE,TO_RESTORE,,2.0,0.0,0.0,2,0
10128956,HOUSE,HOUSE,649000.0,170.0,3.0,Hainaut,Seneffe,Wallonie,7180,2.0,WALLONIE,,,3.0,0.0,0.0,1,0
10128957,HOUSE,HOUSE,649000.0,170.0,3.0,Walloon Brabant,Nivelles,Wallonie,1400,2.0,WALLONIE,,,3.0,0.0,0.0,1,0
10128961,HOUSE,HOUSE,345000.0,118.0,3.0,Walloon Brabant,SART-DAMES-AVELINES,Wallonie,1495,2.0,WALLONIE,TO_RENOVATE,1935.0,4.0,0.0,1.0,0,0
10128966,APARTMENT,DUPLEX,515000.0,115.0,2.0,Antwerp,Lier,Flanders,2500,1.0,FLANDERS,,,1.0,0.0,0.0,0,0
10128967,APARTMENT,APARTMENT,240000.0,95.0,2.0,Luxembourg,Arlon,Wallonie,6700,2.0,WALLONIE,GOOD,,2.0,0.0,0.0,1,0
10128971,HOUSE,HOUSE,549000.0,273.0,5.0,Limburg,Ham,Flanders,3945,2.0,FLANDERS,TO_BE_DONE_UP,,1.0,0.0,1.0,2,0
10128974,APARTMENT,DUPLEX,529000.0,127.0,3.0,Antwerp,Lier,Flanders,2500,1.0,FLANDERS,,,1.0,0.0,0.0,0,0
10128976,APARTMENT,APARTMENT,242000.0,103.0,2.0,Hainaut,Gerpinnes,Wallonie,6280,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128977,APARTMENT,APARTMENT,233000.0,99.0,2.0,Hainaut,Gerpinnes,Wallonie,6280,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128978,APARTMENT,APARTMENT,355000.0,166.0,3.0,Namur,Florennes,Wallonie,5620,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10128979,APARTMENT,APARTMENT,242000.0,103.0,2.0,Namur,Florennes,Wallonie,5620,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128980,APARTMENT,APARTMENT,233000.0,99.0,2.0,Namur,Florennes,Wallonie,5620,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128981,APARTMENT,APARTMENT,249000.0,106.0,2.0,Namur,Florennes,Wallonie,5620,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128983,APARTMENT,APARTMENT,233000.0,99.0,2.0,Namur,Mettet,Wallonie,5640,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128984,APARTMENT,APARTMENT,242000.0,103.0,2.0,Namur,Mettet,Wallonie,5640,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128985,APARTMENT,APARTMENT,249000.0,106.0,2.0,Namur,Mettet,Wallonie,5640,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128986,APARTMENT,APARTMENT,355000.0,166.0,3.0,Namur,Mettet,Wallonie,5640,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10128987,APARTMENT,APARTMENT,355000.0,166.0,3.0,Hainaut,Gerpinnes,Wallonie,6280,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10128988,HOUSE,HOUSE,110000.0,50.0,1.0,Hainaut,Erpion,Wallonie,6441,2.0,WALLONIE,,2011.0,2.0,0.0,0.0,1,1
10128991,APARTMENT,APARTMENT,249000.0,106.0,2.0,Hainaut,Gerpinnes,Wallonie,6280,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10128995,APARTMENT,APARTMENT,380000.0,100.0,2.0,Brussels,Etterbeek,Brussels,1040,2.0,BRUSSELS,,1955.0,2.0,0.0,0.0,1,0
10128996,HOUSE,HOUSE,345000.0,200.0,3.0,Walloon Brabant,Zétrud-Lumay,Wallonie,1370,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10128997,APARTMENT,APARTMENT,199000.0,104.0,2.0,Luxembourg,BARVAUX,Wallonie,6940,1.0,WALLONIE,GOOD,,1.0,0.0,0.0,2,0
10128999,HOUSE,HOUSE,351661.0,125.0,3.0,West Flanders,Otegem,Flanders,8553,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10129000,HOUSE,HOUSE,339287.0,125.0,3.0,West Flanders,Otegem,Flanders,8553,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10129002,HOUSE,HOUSE,351661.0,125.0,3.0,West Flanders,Otegem,Flanders,8553,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10129003,HOUSE,HOUSE,339287.0,125.0,3.0,West Flanders,Otegem,Flanders,8553,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10129004,HOUSE,HOUSE,220000.0,92.0,3.0,Namur,ARSIMONT,Wallonie,5060,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10129011,HOUSE,HOUSE,495000.0,280.0,5.0,Namur,VILLERS-LEZ-HEEST,Wallonie,5080,2.0,WALLONIE,GOOD,1900.0,4.0,0.0,1.0,2,0
10129017,APARTMENT,APARTMENT,299000.0,115.0,2.0,Antwerp,Antwerp,Flanders,2018,4.0,FLANDERS,GOOD,1972.0,1.0,0.0,0.0,2,0
10129019,APARTMENT,APARTMENT,349000.0,150.0,4.0,Brussels,SAINT-GILLES,Brussels,1060,2.0,BRUSSELS,TO_RESTORE,1920.0,2.0,0.0,0.0,2,0
10129020,APARTMENT,APARTMENT,350000.0,95.0,2.0,Brussels,WOLUWE-SAINT-LAMBERT,Brussels,1200,3.0,BRUSSELS,,2007.0,2.0,0.0,0.0,1,0
10129021,APARTMENT,APARTMENT,175000.0,71.0,2.0,Brussels,MOLENBEEK-SAINT-JEAN,Brussels,1080,1.0,BRUSSELS,GOOD,1950.0,2.0,0.0,0.0,2,0
10129024,APARTMENT,APARTMENT,265000.0,82.0,1.0,Brussels,Etterbeek,Brussels,1040,4.0,BRUSSELS,,1958.0,2.0,0.0,0.0,1,0
10129026,HOUSE,HOUSE,335000.0,228.0,4.0,Limburg,KAULILLE,Flanders,3950,2.0,FLANDERS,TO_BE_DONE_UP,1976.0,4.0,0.0,0.0,0,0
10129032,HOUSE,HOUSE,160000.0,230.0,3.0,Hainaut,Dour,Wallonie,7370,2.0,WALLONIE,TO_RENOVATE,,3.0,0.0,0.0,0,0
10129035,HOUSE,HOUSE,165000.0,133.0,3.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,TO_BE_DONE_UP,,3.0,0.0,1.0,2,0
10129036,HOUSE,MIXED_USE_BUILDING,335000.0,208.0,3.0,Antwerp,Nijlen,Flanders,2560,2.0,FLANDERS,,1976.0,3.0,0.0,0.0,0,0
10129044,HOUSE,HOUSE,330000.0,160.0,3.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,AS_NEW,2016.0,2.0,0.0,1.0,1,1
10129045,APARTMENT,APARTMENT,155000.0,98.0,2.0,Liège,Liège,Wallonie,4000,3.0,WALLONIE,GOOD,1956.0,2.0,0.0,0.0,2,0
10129047,APARTMENT,APARTMENT,159000.0,72.0,2.0,Liège,Herstal,Wallonie,4040,1.0,WALLONIE,AS_NEW,,2.0,0.0,0.0,2,0
10129049,APARTMENT,FLAT_STUDIO,195000.0,38.0,1.0,East Flanders,Gent,Flanders,9000,1.0,FLANDERS,,,2.0,0.0,0.0,1,0
10129054,APARTMENT,APARTMENT,252000.0,84.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,1.0,FLANDERS,GOOD,2022.0,4.0,0.0,0.0,1,1
10129055,APARTMENT,PENTHOUSE,348000.0,96.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,GOOD,2022.0,4.0,0.0,0.0,1,1
10129056,APARTMENT,GROUND_FLOOR,258000.0,82.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,GOOD,2022.0,4.0,0.0,1.0,1,1
10129059,HOUSE,HOUSE,185000.0,140.0,2.0,Liège,Oupeye,Wallonie,4683,2.0,WALLONIE,,,3.0,0.0,1.0,0,0
10129061,HOUSE,MIXED_USE_BUILDING,330000.0,152.0,2.0,Liège,Liège,Wallonie,4000,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,0.0,0,0
10129062,APARTMENT,APARTMENT,290000.0,95.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129063,APARTMENT,APARTMENT,277000.0,90.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129065,APARTMENT,APARTMENT,258000.0,82.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129066,APARTMENT,APARTMENT,315000.0,99.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129067,APARTMENT,APARTMENT,288000.0,89.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129070,APARTMENT,APARTMENT,270000.0,82.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,1.0,FLANDERS,,,1.0,0.0,0.0,0,0
10129071,APARTMENT,APARTMENT,288000.0,84.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,1.0,FLANDERS,,,1.0,0.0,0.0,0,0
10129072,APARTMENT,APARTMENT,267000.0,87.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,1.0,FLANDERS,,,1.0,0.0,0.0,0,0
10129073,HOUSE,HOUSE,275000.0,115.0,2.0,Limburg,Gingelom,Flanders,3890,2.0,FLANDERS,GOOD,1979.0,4.0,0.0,1.0,1,0
10129075,APARTMENT,PENTHOUSE,279000.0,79.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,0.0,0,0
10129076,APARTMENT,PENTHOUSE,348000.0,96.0,2.0,Flemish Brabant,Scherpenheuvel,Flanders,3270,2.0,FLANDERS,,,1.0,0.0,0.0,0,0
10129080,HOUSE,HOUSE,270000.0,220.0,3.0,Namur,Philippeville,Wallonie,5600,2.0,WALLONIE,AS_NEW,,3.0,0.0,1.0,1,0
10129086,APARTMENT,APARTMENT,225000.0,69.0,1.0,Flemish Brabant,Drogenbos,Flanders,1620,4.0,FLANDERS,,1978.0,4.0,0.0,0.0,2,0
10129091,APARTMENT,PENTHOUSE,329000.0,180.0,3.0,Antwerp,Ravels,Flanders,2380,2.0,FLANDERS,,,3.0,0.0,0.0,0,0
10129094,APARTMENT,APARTMENT,399000.0,99.0,2.0,Antwerp,Lier,Flanders,2500,2.0,FLANDERS,AS_NEW,2022.0,1.0,0.0,0.0,0,1
10129098,APARTMENT,APARTMENT,149950.0,80.0,1.0,West Flanders,Zwevegem,Flanders,8550,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,0,0
10129099,HOUSE,HOUSE,200000.0,125.0,2.0,Hainaut,Pont-a-Celles,Wallonie,6230,2.0,WALLONIE,GOOD,1967.0,3.0,0.0,0.0,1,0
10129101,HOUSE,HOUSE,549000.0,236.0,3.0,Flemish Brabant,Overijse,Flanders,3090,2.0,FLANDERS,TO_BE_DONE_UP,1930.0,3.0,0.0,0.0,0,0
10129102,APARTMENT,APARTMENT,155000.0,58.0,1.0,Brussels,Koekelberg,Brussels,1081,3.0,BRUSSELS,,,2.0,0.0,0.0,1,0
10129105,APARTMENT,APARTMENT,242600.0,111.0,2.0,Hainaut,LOVERVAL,Wallonie,6280,1.0,WALLONIE,,,1.0,0.0,0.0,0,0
10129107,HOUSE,HOUSE,264000.0,132.0,2.0,East Flanders,Lokeren,Flanders,9160,2.0,FLANDERS,AS_NEW,,3.0,0.0,0.0,0,0
10129111,APARTMENT,APARTMENT,149950.0,80.0,1.0,West Flanders,Zwevegem,Flanders,8550,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,3,0
10129112,HOUSE,APARTMENT_BLOCK,325000.0,147.0,2.0,Liège,Vise,Wallonie,4600,2.0,WALLONIE,,1941.0,2.0,0.0,0.0,0,0
10129114,HOUSE,HOUSE,269000.0,152.0,4.0,Liège,Huy,Wallonie,4500,2.0,WALLONIE,GOOD,2011.0,4.0,0.0,0.0,1,1
10129118,APARTMENT,GROUND_FLOOR,325000.0,92.0,3.0,Namur,Gembloux,Wallonie,5030,2.0,WALLONIE,GOOD,2011.0,3.0,0.0,1.0,2,1
10129119,HOUSE,HOUSE,475000.0,197.0,3.0,East Flanders,Belsele,Flanders,9111,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,1.0,1,0
10129125,HOUSE,HOUSE,230000.0,193.0,4.0,Hainaut,Chapelle-lez-Herlaimont,Wallonie,7160,2.0,WALLONIE,GOOD,,3.0,0.0,0.0,0,0
10129130,HOUSE,HOUSE,369000.0,220.0,3.0,East Flanders,Eeklo,Flanders,9900,2.0,FLANDERS,GOOD,,1.0,0.0,1.0,1,0
10129134,APARTMENT,APARTMENT,295000.0,65.0,2.0,Brussels,Evere,Brussels,1140,3.0,BRUSSELS,GOOD,,2.0,0.0,0.0,3,0
10129135,HOUSE,HOUSE,368500.0,135.0,3.0,Antwerp,Wijnegem,Flanders,2110,2.0,FLANDERS,GOOD,1954.0,3.0,0.0,1.0,2,0
10129138,HOUSE,HOUSE,315000.0,140.0,3.0,East Flanders,Destelbergen,Flanders,9070,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,1.0,1,0
10129139,APARTMENT,APARTMENT,245000.0,74.0,2.0,Antwerp,Emblem (Ranst),Flanders,2520,1.0,FLANDERS,GOOD,,3.0,0.0,0.0,0,0
10129143,HOUSE,HOUSE,219000.0,75.0,2.0,West Flanders,Kortemark,Flanders,8610,2.0,FLANDERS,GOOD,,3.0,0.0,0.0,1,0
10129146,APARTMENT,PENTHOUSE,550000.0,157.0,3.0,East Flanders,Gent,Flanders,9000,5.0,FLANDERS,GOOD,1937.0,1.0,0.0,0.0,1,0
10129148,HOUSE,HOUSE,259000.0,162.0,3.0,West Flanders,Wevelgem,Flanders,8560,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,1.0,1,1
10129153,APARTMENT,GROUND_FLOOR,342252.0,99.0,2.0,Limburg,Bilzen,Flanders,3740,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129157,HOUSE,HOUSE,619000.0,243.0,4.0,Flemish Brabant,Rotselaar,Flanders,3111,2.0,FLANDERS,,2022.0,4.0,0.0,1.0,1,1
10129161,APARTMENT,APARTMENT,198500.0,65.0,2.0,West Flanders,Wenduine,Flanders,8420,1.0,FLANDERS,AS_NEW,,2.0,0.0,0.0,1,0
10129165,HOUSE,HOUSE,750000.0,150.0,3.0,Flemish Brabant,Hoeilaart,Flanders,1560,2.0,FLANDERS,,1954.0,3.0,0.0,1.0,1,0
10129166,HOUSE,HOUSE,148000.0,83.0,2.0,Walloon Brabant,Braine l'Alleud,Wallonie,1420,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,0.0,0,0
10129167,APARTMENT,APARTMENT,372400.0,154.0,3.0,Hainaut,LOVERVAL,Wallonie,6280,2.0,WALLONIE,,,1.0,0.0,0.0,3,0
10129175,HOUSE,HOUSE,250000.0,126.0,3.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10129176,APARTMENT,GROUND_FLOOR,432396.0,130.0,3.0,Limburg,Bilzen,Flanders,3740,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129180,HOUSE,HOUSE,525000.0,160.0,2.0,Flemish Brabant,Kapelle-op-den-Bos,Flanders,1880,2.0,FLANDERS,JUST_RENOVATED,1985.0,4.0,0.0,0.0,0,0
10129181,APARTMENT,APARTMENT,448275.0,124.0,3.0,Limburg,Bilzen,Flanders,3740,1.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129182,APARTMENT,APARTMENT,460455.0,129.0,3.0,Limburg,Bilzen,Flanders,3740,1.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129183,APARTMENT,APARTMENT,446936.0,124.0,3.0,Limburg,Bilzen,Flanders,3740,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129184,APARTMENT,APARTMENT,460979.0,129.0,3.0,Limburg,Bilzen,Flanders,3740,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129187,HOUSE,HOUSE,398000.0,143.0,2.0,Hainaut,Thuin,Wallonie,6530,2.0,WALLONIE,JUST_RENOVATED,2019.0,3.0,0.0,1.0,1,1
10129189,HOUSE,HOUSE,115000.0,111.0,3.0,Hainaut,Jumet (Charleroi),Wallonie,6040,2.0,WALLONIE,,,2.0,0.0,1.0,2,0
10129198,HOUSE,HOUSE,220000.0,203.0,5.0,Hainaut,St-Ghislain,Wallonie,7330,2.0,WALLONIE,TO_BE_DONE_UP,,2.0,0.0,1.0,1,0
10129201,HOUSE,HOUSE,197000.0,135.0,3.0,East Flanders,Aalst,Flanders,9300,2.0,FLANDERS,GOOD,1935.0,2.0,0.0,1.0,1,0
10129204,HOUSE,HOUSE,565000.0,275.0,4.0,Brussels,Evere,Brussels,1140,2.0,BRUSSELS,GOOD,1998.0,2.0,0.0,0.0,3,0
10129205,HOUSE,VILLA,325000.0,140.0,3.0,Hainaut,Hautrage,Wallonie,7334,2.0,WALLONIE,AS_NEW,2022.0,4.0,0.0,1.0,3,1
10129208,HOUSE,HOUSE,399000.0,232.0,5.0,West Flanders,Ieper,Flanders,8900,2.0,FLANDERS,GOOD,,1.0,0.0,1.0,1,0
10129210,APARTMENT,APARTMENT,236880.0,88.0,2.0,West Flanders,Roeselare,Flanders,8800,1.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,3,0
10129211,APARTMENT,GROUND_FLOOR,198080.0,76.0,1.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,3,0
10129212,APARTMENT,GROUND_FLOOR,258580.0,106.0,3.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,3,0
10129214,APARTMENT,PENTHOUSE,403255.0,97.0,2.0,Limburg,Bilzen,Flanders,3740,3.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129215,APARTMENT,PENTHOUSE,417640.0,102.0,2.0,Limburg,Bilzen,Flanders,3740,3.0,FLANDERS,,,1.0,0.0,1.0,0,0
10129220,HOUSE,HOUSE,350000.0,165.0,3.0,Walloon Brabant,COURT-SAINT-ETIENNE,Wallonie,1490,2.0,WALLONIE,JUST_RENOVATED,1930.0,3.0,0.0,1.0,0,0
10129230,HOUSE,HOUSE,275000.0,191.0,3.0,Liège,Seraing,Wallonie,4100,2.0,WALLONIE,AS_NEW,,2.0,0.0,1.0,0,0
10129239,APARTMENT,APARTMENT,291800.0,94.0,2.0,Brussels,Forest,Brussels,1190,2.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10129240,APARTMENT,APARTMENT,291600.0,100.0,2.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10129241,APARTMENT,APARTMENT,287500.0,93.0,2.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10129242,APARTMENT,APARTMENT,287500.0,92.0,2.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10129243,APARTMENT,APARTMENT,287500.0,92.0,2.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10129244,APARTMENT,APARTMENT,287300.0,94.0,2.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
